text,labels
report qop ty :) [SEP] YeSSSSSSSSSSSSSS [SEP] hes fucking garbage,E
report qop ty :) [SEP] YeSSSSSSSSSSSSSS [SEP] ... [SEP] see level???,O
report qop ty :) [SEP] YeSSSSSSSSSSSSSS [SEP] ... [SEP] is he coming? [SEP] he want his item xd,O
report qop ty :) [SEP] YeSSSSSSSSSSSSSS [SEP] ... [SEP] is he coming? [SEP] report qop  ty [SEP] fuck you pudge,E
report qop ty :) [SEP] YeSSSSSSSSSSSSSS [SEP] ... [SEP] is he coming? [SEP] report qop  ty [SEP] it is Be diclk Dont wait 3 fucking reasons soo report this bitch [SEP] lol,O
gg wp,O
team tards,E
30 sek he back [SEP] pause?,O
chill homies,O
all alch pickers = retards,E
cant move,O
sad invo,O
i wish i have any report left 4 would do the job [SEP] haHA pOOR aM,O
i wish i have any report left 4 would do the job [SEP] israel [SEP] damn why u mnow,O
i wish i have any report left 4 would do the job [SEP] israel [SEP] kek [SEP] :3,O
?,O
what do you mean!!! [SEP] hi,O
what do you mean!!! [SEP] invoker what the fuck are u playing? [SEP] pro arrows,O
2ez4WR,O
gl u2 [SEP] pause terussss,A
"gl u2 [SEP] hi all,good luck and have fun [SEP] ff ez mid",I
gege,O
ngenge,O
Z [SEP] us rather,O
NOOOO,O
lee puck,O
suck [SEP] ggwp,O
suck [SEP] axe good wr 20% [SEP] HAHAA,O
suck [SEP] axe good wr 20% [SEP] soooooooooooooooo weak [SEP] GG,O
suck [SEP] axe good wr 20% [SEP] soooooooooooooooo weak [SEP] suck [SEP] <3,O
DAMN THIS BREW IS GOOD EZ +25 UNPAUSING BITCHES,I
whatever dude,O
Z^ [SEP] my team always in jungle farm,O
Z^ [SEP] 51 28 and soooooooooooooooooooo hard for you [SEP] i think if one is bored all is bored,O
?,O
AEGIS dont help [SEP] idc,O
AEGIS dont help [SEP] AHAHAHAHAH BKB? PLS REPROT VOID RLY TRASH [SEP] Slow,O
u OK M8?,O
gg [SEP] yea lol i lived but barely,O
gg [SEP] Gg wp [SEP] sikerlerrrrrrrrrrrrrrrrrrrrrrrr,O
gg [SEP] Gg wp [SEP] last game was ok but this :D [SEP] stronk? ahahaha,O
that bash,O
stupid tuskar report dont want solo mid [SEP] we are,O
stupid tuskar report dont want solo mid [SEP] YAYAYAYAA A LIL BIT PIMPO U KNOW [SEP] Wat.,A
hey b9,O
dont think i can i failed that shit [SEP] let us finish?,O
dont think i can i failed that shit [SEP] jap [SEP] pro,O
okay,O
ggwp,O
gg [SEP] 22,O
GTFO of THE INTERNET CAFE,O
there should be a point after the recorded. [SEP] haha,O
AW gg FUCK U!,E
No one cares about you kid [SEP] ?,O
slardar pt lina 0-8,I
gg [SEP] why are our creeps feeding you guys this is so unfair.,I
gg [SEP] WP PA [SEP] TEAM WIPE,O
haiz,O
I DIED TO BOUNCES ON CREREPS? EWTD [SEP] LOL PRO FARM WHEN CLASH,O
end pls tinker noob,E
gg wp [SEP] SRY,O
report mi team pls,A
dont mind if u do,O
hah [SEP] pls wait,A
hah [SEP] rekt rekt naga get refresher and chapstick before chavstick [SEP] mins*,O
get rect wd ownit,O
never back down right,I
GGWP,O
wp,O
when did i talk shit [SEP] gg idiot my team,E
when did i talk shit [SEP] that's how i feel u just expressed [SEP] he's name injoker,I
when did i talk shit [SEP] that's how i feel u just expressed [SEP] its your moms name [SEP] LD :D,O
when did i talk shit [SEP] that's how i feel u just expressed [SEP] its your moms name [SEP] :p [SEP] dont let her abandon,O
when did i talk shit [SEP] that's how i feel u just expressed [SEP] its your moms name [SEP] :p [SEP] man slardar youre fuckign retarded LMAO [SEP] stalker why so mad?,O
when did i talk shit [SEP] that's how i feel u just expressed [SEP] its your moms name [SEP] :p [SEP] man slardar youre fuckign retarded LMAO [SEP] lMAO!! [SEP] ok,O
when did i talk shit [SEP] that's how i feel u just expressed [SEP] its your moms name [SEP] :p [SEP] man slardar youre fuckign retarded LMAO [SEP] lMAO!! [SEP] ? [SEP] omg quiet am,O
when did i talk shit [SEP] that's how i feel u just expressed [SEP] its your moms name [SEP] :p [SEP] man slardar youre fuckign retarded LMAO [SEP] lMAO!! [SEP] ? [SEP] trash can slardar [SEP] report spirit pls thx,A
when did i talk shit [SEP] that's how i feel u just expressed [SEP] its your moms name [SEP] :p [SEP] man slardar youre fuckign retarded LMAO [SEP] lMAO!! [SEP] ? [SEP] trash can slardar [SEP] Ya thats my trademark [SEP] girls win wp girls,O
when did i talk shit [SEP] that's how i feel u just expressed [SEP] its your moms name [SEP] :p [SEP] man slardar youre fuckign retarded LMAO [SEP] lMAO!! [SEP] ? [SEP] trash can slardar [SEP] Ya thats my trademark [SEP] man [SEP] ff pls,O
when did i talk shit [SEP] that's how i feel u just expressed [SEP] its your moms name [SEP] :p [SEP] man slardar youre fuckign retarded LMAO [SEP] lMAO!! [SEP] ? [SEP] trash can slardar [SEP] Ya thats my trademark [SEP] man [SEP] Ya sure [SEP] well played,O
when did i talk shit [SEP] that's how i feel u just expressed [SEP] its your moms name [SEP] :p [SEP] man slardar youre fuckign retarded LMAO [SEP] lMAO!! [SEP] ? [SEP] trash can slardar [SEP] Ya thats my trademark [SEP] man [SEP] Ya sure [SEP] no one here to help you now [SEP] กาก,O
when did i talk shit [SEP] that's how i feel u just expressed [SEP] its your moms name [SEP] :p [SEP] man slardar youre fuckign retarded LMAO [SEP] lMAO!! [SEP] ? [SEP] trash can slardar [SEP] Ya thats my trademark [SEP] man [SEP] Ya sure [SEP] no one here to help you now [SEP] :) [SEP] 20 MINS STILL NO WARDS NO DUST,O
when did i talk shit [SEP] that's how i feel u just expressed [SEP] its your moms name [SEP] :p [SEP] man slardar youre fuckign retarded LMAO [SEP] lMAO!! [SEP] ? [SEP] trash can slardar [SEP] Ya thats my trademark [SEP] man [SEP] Ya sure [SEP] no one here to help you now [SEP] :) [SEP] who the fuck are u [SEP] bh Don pick bh to counter me uuseless just sentry,I
when did i talk shit [SEP] that's how i feel u just expressed [SEP] its your moms name [SEP] :p [SEP] man slardar youre fuckign retarded LMAO [SEP] lMAO!! [SEP] ? [SEP] trash can slardar [SEP] Ya thats my trademark [SEP] man [SEP] Ya sure [SEP] no one here to help you now [SEP] :) [SEP] who the fuck are u [SEP] u are just another 5k [SEP] heart attack,O
when did i talk shit [SEP] that's how i feel u just expressed [SEP] its your moms name [SEP] :p [SEP] man slardar youre fuckign retarded LMAO [SEP] lMAO!! [SEP] ? [SEP] trash can slardar [SEP] Ya thats my trademark [SEP] man [SEP] Ya sure [SEP] no one here to help you now [SEP] :) [SEP] who the fuck are u [SEP] u are just another 5k [SEP] well [SEP] untol pc ibundak,O
when did i talk shit [SEP] that's how i feel u just expressed [SEP] its your moms name [SEP] :p [SEP] man slardar youre fuckign retarded LMAO [SEP] lMAO!! [SEP] ? [SEP] trash can slardar [SEP] Ya thats my trademark [SEP] man [SEP] Ya sure [SEP] no one here to help you now [SEP] :) [SEP] who the fuck are u [SEP] u are just another 5k [SEP] well [SEP] stop lying to yourself [SEP] he got 1.22,O
when did i talk shit [SEP] that's how i feel u just expressed [SEP] its your moms name [SEP] :p [SEP] man slardar youre fuckign retarded LMAO [SEP] lMAO!! [SEP] ? [SEP] trash can slardar [SEP] Ya thats my trademark [SEP] man [SEP] Ya sure [SEP] no one here to help you now [SEP] :) [SEP] who the fuck are u [SEP] u are just another 5k [SEP] well [SEP] stop lying to yourself [SEP] Haha alright [SEP] not this time,O
when did i talk shit [SEP] that's how i feel u just expressed [SEP] its your moms name [SEP] :p [SEP] man slardar youre fuckign retarded LMAO [SEP] lMAO!! [SEP] ? [SEP] trash can slardar [SEP] Ya thats my trademark [SEP] man [SEP] Ya sure [SEP] no one here to help you now [SEP] :) [SEP] who the fuck are u [SEP] u are just another 5k [SEP] well [SEP] stop lying to yourself [SEP] Haha alright [SEP] youre score its like pi defending your mother friend his son [SEP] hes swapping internet ye ur skatin WR,O
when did i talk shit [SEP] that's how i feel u just expressed [SEP] its your moms name [SEP] :p [SEP] man slardar youre fuckign retarded LMAO [SEP] lMAO!! [SEP] ? [SEP] trash can slardar [SEP] Ya thats my trademark [SEP] man [SEP] Ya sure [SEP] no one here to help you now [SEP] :) [SEP] who the fuck are u [SEP] u are just another 5k [SEP] well [SEP] stop lying to yourself [SEP] Haha alright [SEP] youre score its like pi defending your mother friend his son [SEP] ;p [SEP] gg,O
when did i talk shit [SEP] that's how i feel u just expressed [SEP] its your moms name [SEP] :p [SEP] man slardar youre fuckign retarded LMAO [SEP] lMAO!! [SEP] ? [SEP] trash can slardar [SEP] Ya thats my trademark [SEP] man [SEP] Ya sure [SEP] no one here to help you now [SEP] :) [SEP] who the fuck are u [SEP] u are just another 5k [SEP] well [SEP] stop lying to yourself [SEP] Haha alright [SEP] youre score its like pi defending your mother friend his son [SEP] ;p [SEP] all you do [SEP] ?hen ? negro,O
when did i talk shit [SEP] that's how i feel u just expressed [SEP] its your moms name [SEP] :p [SEP] man slardar youre fuckign retarded LMAO [SEP] lMAO!! [SEP] ? [SEP] trash can slardar [SEP] Ya thats my trademark [SEP] man [SEP] Ya sure [SEP] no one here to help you now [SEP] :) [SEP] who the fuck are u [SEP] u are just another 5k [SEP] well [SEP] stop lying to yourself [SEP] Haha alright [SEP] youre score its like pi defending your mother friend his son [SEP] ;p [SEP] all you do [SEP] ya [SEP] dirty pick win the game,O
when did i talk shit [SEP] that's how i feel u just expressed [SEP] its your moms name [SEP] :p [SEP] man slardar youre fuckign retarded LMAO [SEP] lMAO!! [SEP] ? [SEP] trash can slardar [SEP] Ya thats my trademark [SEP] man [SEP] Ya sure [SEP] no one here to help you now [SEP] :) [SEP] who the fuck are u [SEP] u are just another 5k [SEP] well [SEP] stop lying to yourself [SEP] Haha alright [SEP] youre score its like pi defending your mother friend his son [SEP] ;p [SEP] all you do [SEP] ya [SEP] yuki is that a girl's name [SEP] whole game,O
:D,O
venom afk [SEP] so ez,I
venom afk [SEP] sorry pls wait [SEP] of ancients,O
lol,O
delete [SEP] HAHAH WAT THE FACK LOL OF THE DAY dsahdaslkdhwuroeyri32212,E
well do u see me there ?,O
sadness [SEP] gg,O
ok,O
OOH LOOK AT ME I PICK BARA SO EZ HERO [SEP] best how not to play abbadon !!!! learn from this noob,E
OOH LOOK AT ME I PICK BARA SO EZ HERO [SEP] GO AND DIE IN A HOLE [SEP] boom,O
w8 him,A
BARA SO EZ HERO [SEP] ggwp they are too busy on typing,O
BARA SO EZ HERO [SEP] nice aggro lane you fuck [SEP] ur qop is the problem cumback,O
:D,O
OH BARA WHAT A HERO GREAT CHARGE WHAT A DIFFICULT PLAY TO CLICK ON SNIPER TWICE [SEP] (:,O
OH BARA WHAT A HERO GREAT CHARGE WHAT A DIFFICULT PLAY TO CLICK ON SNIPER TWICE [SEP] I get my dominator now [SEP] w/e,O
OH BARA WHAT A HERO GREAT CHARGE WHAT A DIFFICULT PLAY TO CLICK ON SNIPER TWICE [SEP] I get my dominator now [SEP] nice tp you fuck [SEP] RIP,O
OH BARA WHAT A HERO GREAT CHARGE WHAT A DIFFICULT PLAY TO CLICK ON SNIPER TWICE [SEP] I get my dominator now [SEP] nice tp you fuck [SEP] I WILL ALWAYS SUCK HIS DICK AS LONG AS BARA WANTS HIS ASS [SEP] ? why,O
OH BARA WHAT A HERO GREAT CHARGE WHAT A DIFFICULT PLAY TO CLICK ON SNIPER TWICE [SEP] I get my dominator now [SEP] nice tp you fuck [SEP] I WILL ALWAYS SUCK HIS DICK AS LONG AS BARA WANTS HIS ASS [SEP] so funny [SEP] lol,O
OH BARA WHAT A HERO GREAT CHARGE WHAT A DIFFICULT PLAY TO CLICK ON SNIPER TWICE [SEP] I get my dominator now [SEP] nice tp you fuck [SEP] I WILL ALWAYS SUCK HIS DICK AS LONG AS BARA WANTS HIS ASS [SEP] so funny [SEP] BARA GOT A KILL GG [SEP] gg wp,O
OH BARA WHAT A HERO GREAT CHARGE WHAT A DIFFICULT PLAY TO CLICK ON SNIPER TWICE [SEP] I get my dominator now [SEP] nice tp you fuck [SEP] I WILL ALWAYS SUCK HIS DICK AS LONG AS BARA WANTS HIS ASS [SEP] so funny [SEP] BARA GOT A KILL GG [SEP] :D R [SEP] lag,O
OH BARA WHAT A HERO GREAT CHARGE WHAT A DIFFICULT PLAY TO CLICK ON SNIPER TWICE [SEP] I get my dominator now [SEP] nice tp you fuck [SEP] I WILL ALWAYS SUCK HIS DICK AS LONG AS BARA WANTS HIS ASS [SEP] so funny [SEP] BARA GOT A KILL GG [SEP] :D R [SEP] OH NO [SEP] fun game,O
OH BARA WHAT A HERO GREAT CHARGE WHAT A DIFFICULT PLAY TO CLICK ON SNIPER TWICE [SEP] I get my dominator now [SEP] nice tp you fuck [SEP] I WILL ALWAYS SUCK HIS DICK AS LONG AS BARA WANTS HIS ASS [SEP] so funny [SEP] BARA GOT A KILL GG [SEP] :D R [SEP] OH NO [SEP] I WILL TAKE THIS SHOW AGAIN [SEP] i knew it  i felt the pressence of the dark lord,O
OH BARA WHAT A HERO GREAT CHARGE WHAT A DIFFICULT PLAY TO CLICK ON SNIPER TWICE [SEP] I get my dominator now [SEP] nice tp you fuck [SEP] I WILL ALWAYS SUCK HIS DICK AS LONG AS BARA WANTS HIS ASS [SEP] so funny [SEP] BARA GOT A KILL GG [SEP] :D R [SEP] OH NO [SEP] I WILL TAKE THIS SHOW AGAIN [SEP] dont kill sf [SEP] comend pudge,A
OH BARA WHAT A HERO GREAT CHARGE WHAT A DIFFICULT PLAY TO CLICK ON SNIPER TWICE [SEP] I get my dominator now [SEP] nice tp you fuck [SEP] I WILL ALWAYS SUCK HIS DICK AS LONG AS BARA WANTS HIS ASS [SEP] so funny [SEP] BARA GOT A KILL GG [SEP] :D R [SEP] OH NO [SEP] I WILL TAKE THIS SHOW AGAIN [SEP] dont kill sf [SEP] GOT HIM [SEP] Wew,O
OH BARA WHAT A HERO GREAT CHARGE WHAT A DIFFICULT PLAY TO CLICK ON SNIPER TWICE [SEP] I get my dominator now [SEP] nice tp you fuck [SEP] I WILL ALWAYS SUCK HIS DICK AS LONG AS BARA WANTS HIS ASS [SEP] so funny [SEP] BARA GOT A KILL GG [SEP] :D R [SEP] OH NO [SEP] I WILL TAKE THIS SHOW AGAIN [SEP] dont kill sf [SEP] GOT HIM [SEP] ooh look at me I'm bara I got my kill I'm useful [SEP] He's so bad =[,O
OH BARA WHAT A HERO GREAT CHARGE WHAT A DIFFICULT PLAY TO CLICK ON SNIPER TWICE [SEP] I get my dominator now [SEP] nice tp you fuck [SEP] I WILL ALWAYS SUCK HIS DICK AS LONG AS BARA WANTS HIS ASS [SEP] so funny [SEP] BARA GOT A KILL GG [SEP] :D R [SEP] OH NO [SEP] I WILL TAKE THIS SHOW AGAIN [SEP] dont kill sf [SEP] GOT HIM [SEP] ooh look at me I'm bara I got my kill I'm useful [SEP] FRESH MEAT [SEP] GG,O
OH BARA WHAT A HERO GREAT CHARGE WHAT A DIFFICULT PLAY TO CLICK ON SNIPER TWICE [SEP] I get my dominator now [SEP] nice tp you fuck [SEP] I WILL ALWAYS SUCK HIS DICK AS LONG AS BARA WANTS HIS ASS [SEP] so funny [SEP] BARA GOT A KILL GG [SEP] :D R [SEP] OH NO [SEP] I WILL TAKE THIS SHOW AGAIN [SEP] dont kill sf [SEP] GOT HIM [SEP] ooh look at me I'm bara I got my kill I'm useful [SEP] FRESH MEAT [SEP] 30 secs boys [SEP] i died inside long time ago,O
so what happend?,O
ajajja,O
ez,I
LUCKY I DIDNT CARRY BITCHES,E
wait,A
he is coming there is lag  he said..,O
soooooooooooooooo weak,O
dat rune,O
door is not a good reason unless u dc,O
"! [SEP] regbnt utv rkbyrp c dfvb hzjv ,tuftn",O
slark ok woobshe,O
^_^,O
gg fucking u,E
nice pipe dazzle  such a cool item [SEP] ez for trash tinker,I
nice pipe dazzle  such a cool item [SEP] good slardar and viper pick ur actually probably like 3k [SEP] ty haha,O
nice pipe dazzle  such a cool item [SEP] good slardar and viper pick ur actually probably like 3k [SEP] u won the game [SEP] can you? nice one,O
nice pipe dazzle  such a cool item [SEP] good slardar and viper pick ur actually probably like 3k [SEP] u won the game [SEP] nice viper [SEP] gg,O
nice pipe dazzle  such a cool item [SEP] good slardar and viper pick ur actually probably like 3k [SEP] u won the game [SEP] nice viper [SEP] y bane hans? :( low mmr game dont u need dps? ccurious [SEP] WARUM SO EINFACH,O
nice pipe dazzle  such a cool item [SEP] good slardar and viper pick ur actually probably like 3k [SEP] u won the game [SEP] nice viper [SEP] y bane hans? :( low mmr game dont u need dps? ccurious [SEP] didnt need to [SEP] F{{FA{FA{FA TOP KAMEN IN THE WORLD,O
nice pipe dazzle  such a cool item [SEP] good slardar and viper pick ur actually probably like 3k [SEP] u won the game [SEP] nice viper [SEP] y bane hans? :( low mmr game dont u need dps? ccurious [SEP] didnt need to [SEP] game losing miss [SEP] rofl,O
no ?,O
ggwp,O
0-5 gg go next [SEP] okay,O
lolll,O
cumbak,E
ty,O
You buddy,O
gg [SEP] 2 mid?,O
gg ez storm,I
haha [SEP] ez Es,I
haha [SEP] 1 more min ok? [SEP] plz report morph for dat stun lol,A
haha [SEP] 1 more min ok? [SEP] What are we waiting for? Is he online? [SEP] EZ EZ MID,I
haha [SEP] 1 more min ok? [SEP] What are we waiting for? Is he online? [SEP] private just go [SEP] killed by wk,O
haha [SEP] 1 more min ok? [SEP] What are we waiting for? Is he online? [SEP] private just go [SEP] I think so haha [SEP] nah you just dont know how to blink,O
haha [SEP] 1 more min ok? [SEP] What are we waiting for? Is he online? [SEP] private just go [SEP] I think so haha [SEP] okay [SEP] hi,O
haha [SEP] 1 more min ok? [SEP] What are we waiting for? Is he online? [SEP] private just go [SEP] I think so haha [SEP] okay [SEP] maybe it will remake [SEP] haha,O
haha [SEP] 1 more min ok? [SEP] What are we waiting for? Is he online? [SEP] private just go [SEP] I think so haha [SEP] okay [SEP] maybe it will remake [SEP] ok [SEP] h3h3,O
haha [SEP] 1 more min ok? [SEP] What are we waiting for? Is he online? [SEP] private just go [SEP] I think so haha [SEP] okay [SEP] maybe it will remake [SEP] ok [SEP] ggwomi [SEP] i am worth dat sacrifice,O
gg,O
ggwp ggng,O
ez ez fucking ez,I
aw ttuskk,O
gg,O
just kill him for me. :) [SEP] he us new,O
just kill him for me. :) [SEP] Fv on your farming site. [SEP] cunt,E
I wouldn't really believe you,O
bb is cool,O
ez mid [SEP] wow,O
ez mid [SEP] ez [SEP] gg,O
ez mid [SEP] ez [SEP] ur mother [SEP] ?,O
ez mid [SEP] ez [SEP] ur mother [SEP] idiot RUS [SEP] Gg Ez  :V,I
WOW,O
love u too,O
gg,O
w8 [SEP] IDIOT LINA,E
w8 [SEP] ty go [SEP] u to ss,O
w8 [SEP] ty go [SEP] + [SEP] Dedz lion,O
w8 [SEP] ty go [SEP] + [SEP] ty dudes! [SEP] I am still so fkn dirty about that fb. I spiked out so hard,O
w8 [SEP] ty go [SEP] + [SEP] ty dudes! [SEP] +++ [SEP] ?,O
mad?,O
LOL,O
lol best farming [SEP] haha,O
lol best farming [SEP] fucking RUS [SEP] my predict LOL hahaa sad sad sad,O
die bitch,E
+ [SEP] GAME,O
We fucking waited you,E
+ Lfdyj gjhf [SEP] gee gee,O
introboys,I
ROFL,O
so nice,O
X'),O
lol7,O
def farmers [SEP] ?,O
yolo,O
haha [SEP] wtf,E
haha [SEP] tgx [SEP] i swear i wont def with a moron wk,E
D,O
LOL Qop haa,O
gg,O
bro u think u vanguard very strong? [SEP] I mean your viper had trash farm,E
bro u think u vanguard very strong? [SEP] surprised u didnt rq last game omni lol [SEP] now u blaming me on my items? no worry,O
bro u think u vanguard very strong? [SEP] surprised u didnt rq last game omni lol [SEP] lol [SEP] ok,O
G,A
ok2,O
gg,O
jaajja [SEP] Gg,O
rofl,O
gg [SEP] end fast,O
gg [SEP] gg wp [SEP] dayyyuum  so gay,E
gg [SEP] gg wp [SEP] finish need to sleep wp [SEP] run ez,I
gg [SEP] gg wp [SEP] finish need to sleep wp [SEP] ggwp [SEP] gg,O
gg [SEP] gg wp [SEP] finish need to sleep wp [SEP] ggwp [SEP] wp [SEP] hAHA HAHAHA hahahaha,O
gg [SEP] gg wp [SEP] finish need to sleep wp [SEP] ggwp [SEP] wp [SEP] the mmr tanking woo [SEP] HALLO,O
gg [SEP] gg wp [SEP] finish need to sleep wp [SEP] ggwp [SEP] wp [SEP] the mmr tanking woo [SEP] hahah [SEP] so much alche right,O
gg [SEP] gg wp [SEP] finish need to sleep wp [SEP] ggwp [SEP] wp [SEP] the mmr tanking woo [SEP] hahah [SEP] jahahaha [SEP] it feels like we have klnown each other for ever,O
gg [SEP] gg wp [SEP] finish need to sleep wp [SEP] ggwp [SEP] wp [SEP] the mmr tanking woo [SEP] hahah [SEP] jahahaha [SEP] gg [SEP] plz can u report naga tinker and drow for  being fucking morons,A
gg [SEP] gg wp [SEP] finish need to sleep wp [SEP] ggwp [SEP] wp [SEP] the mmr tanking woo [SEP] hahah [SEP] jahahaha [SEP] gg [SEP] gg [SEP] ayy,O
