text,labels
WAIT WAIT CAN PAUSE ? IM SOO LAG HEREE,A
cant move,O
Wp,O
tnx men,O
G bl,A
gg,O
i love u encan,O
momment pls,A
mid@@,O
gg,O
11 min 0 gank,A
report all this clock pls afk,A
He`s ol? cant wait,O
good man wont unpause,A
WR IS TALKING HE RAPED MID how true it is,O
U ALL SUCK,E
nice mkb my friend,O
^^,O
who?,O
no problem,O
if our sniper was any good we could have one,O
lol,O
WHAT THE FUCK,O
haha,O
let me finish this game fast,O
da,O
instead of supporting mer well fuck them i support you guiys noiw,E
GG,O
unpause,A
so is your build,O
HAHA,O
oh,O
suck,E
ggwp,O
10,O
net,O
lol,O
gg,O
looks like hes here,O
2 min pls,O
lol,O
thats some bs shackle,O
wtf?,O
I DONT KNOW MY TEMAMMATE WAIT WAHT THE FUCK?,E
nob,E
guys wtf can we just fight or something x.x,O
BOOOO,O
dont cry,O
lots people need to report sry,A
lol,O
fuck off piece of syhit cnacer rage? GG,E
report DP xD,A
Great ult,O
ggwp ds carried ur team,O
gg wp,O
did you rage quit necto after that likens,I
about time riki u die u are so greedy,O
gg wp Sry for my feed,O
OLOL COME ?,O
play safe man,O
hahaha,O
next time,O
ggwp,O
those fucken veno wards gave me so much cancer fucks sakes,E
b,O
please dude no trash talk,E
burden from our carries,O
nigga im broke,E
2*,O
waaahahahahaaha ./.,O
ggwp,O
go doom help me,O
too ez,I
alche agamis pls,O
commend me,A
xaxa,O
y dazzle,O
gg wp,O
lol,O
BIEN AHI  CON EL WARD,O
shoutout to roaming lc helping me farm mid lane,O
wp wr almost got me,O
this invo,O
random drop...,O
gg,O
we lost,O
report silencer please,A
NIGMA FIRST ITEM MEK,O
u came late,O
he wants olo die,O
christopher christopher de leon,O
WTF,O
end mid,O
report pls,A
u are so lucky,O
blaming team all the game,O
wpwpw ff,O
just go kill wr we dont def him,O
all over your chest,O
abanuti pizdec,O
?? team wipe in base ez kappa,I
go all report WIND,A
sry,O
XD,O
rage,O
5v3,O
Luck is no excuse,O
hhtfu,E
,O
gg,O
mid 5-10 wtf,E
gg,O
because i have others things to do than wait?,O
gg,O
topgame gg,O
gg wp,O
gg,O
gg wp,O
gl hf,O
dota crash,O
noob talking shit,E
He's peruvian,E
ggwp,O
g,A
oh ok is he return??,O
rofl,O
HAHAHA,O
:3 :P,O
? wp qop tryhard,O
gg gg wp,O
farm alche till the end,O
i hate losers like him when the game doesnt go his way,O
wp,O
wp,O
and pick injoker 1st brah,O
THIS TEAM,O
wow,O
z sf,I
rofl,O
fuck you bitch DC dc dc,E
We hve brain dota not chest u party still not teamwork,O
fucking paki,E
wp kotol,O
better than stay,O
;_;,O
call me the peruvians alyer *slayer,E
?,O
dont want give a single farm,O
LOL 2 hit,O
lost to 5 trsah with 4 trsah nice 4k trash,E
go end plss,O
@yell,O
welcome,O
ultra was near,O
TFU))))))))))))),E
come wolf 2nd camp,O
? ?,O
omg I feel bad abt myself,O
2k mmr alche XD,O
nice spark,O
lmao Wow,O
gg,O
but the supports decided to no bring sentries or dust......,O
¬¬,O
y,O
let me know when you're in my level add me if you want proof,O
ALCH 0/13 ALCHE 0/13,I
lol,O
gege,O
gee gee wp,O
mirana core,O
That injoker tho,O
guess what its me XD,O
yea u see me,O
WPO ! MY CUTE PL,O
ggwp,O
>< just started again yesterday,O
you're pretty autist man,O
gg,O
gg,O
thanks,O
nice base,O
get rekt sk  salt is real,O
sad PA,I
HAHA,O
i think you're right,O
lol,O
nope,O
jaja i need to fckin finish my job shit,E
?,O
so much hate,I
Ggwp,O
ofc we won,O
lo lol,O
so dont paly it,O
IDIOT TUSKAR TEACH TEAM BUT PLAY IDIOT WP ASSHOLE,E
ur tracked...,E
so sad,O
WE DID IT,O
the wise fear my footfalls,O
i cant last hit zz,O
shit cpt ff,E
this is so unbalanced shit,E
LOL ROSH HE BE LIKE 'GTFO FROM MY CAVE BITCH',E
Gg CM COMMENDED,O
got 9k gold and naix items didnt sell,O
FTW,O
woo arrow,O
carried by chen,O
4 shout lol nc arrow? haha,O
gg wp,O
fuck off,E
i did my best sometimes my best isnt enough,O
dazzle u have ward hack or some shit? dickhead how many can u buy,E
u guys,O
lock item noob,E
how dare you take funnik's name and play like taht,O
XD,O
ff,O
kek,O
hahaha,O
rofl all lanes won cause of u eniggerma so dont be smartass,O
im a girl,O
,O
thats good,O
hook zeyus,O
trade your jugg for our lesh? the scary thing is,O
it;s hard lane,O
oh so cool,O
go under toewr,O
ez mid,I
shame sven shame,E
syr ogre it was for warlock all his fault gl and have fun all,O
its always the meepo,O
silento is here,O
no pause ?,A
mmr isnt real just a number,O
d fuck,E
Throw ??,O
BOBO MO,O
gg,O
okay,O
swap :(,O
gg,O
roki,O
jaja,O
u were dead,O
haha,O
gg,O
dunno what on earth was that mid push xD,O
hi mom,O
@_@,O
lol,O
so cute just like ur moms,E
ahaha ahaha ahhah,O
i give up.,O
^^,O
i dead,O
gg,O
^_^,O
he ulty me everytime,O
haduken,O
lol,O
how long?,O
nice pudge pick,O
how does it go again slardar?,O
comend ECUADOR,A
he didnt have enough items with  free farm bot and all towers down before 20 minutes,O
lol,O
wait a bit? how its a bit like coin?,O
hahaha,O
oh ur the afk anti mage ? lol cant remember,A
orayt !,O
that hate ^^,O
Report duzel pls he IS retaRD BAstaRD eport dazel,E
later,O
nice counterpick ember,O
nate u german?,O
bug,O
Just annoying,O
WKWK bye bye LOL,O
wtf shadow fend,O
BYE,O
end please Repport team lina and lich please,E
stfu,E
HIGHLIGHT MORE,O
so you are a true teammate wp sd,O
im 14,O
?,O
okay,O
lol cant kill me?,O
lol he got u there in the first place,O
rekt,O
noob mid,E
gg,O
did I hit you with tht?,O
I dont its a fkn doom,O
gg pls,O
y wud he leave,O
bg,O
f9,O
report brood,A
:),O
gg wp,O
look steam profile,O
?,O
goodgame,O
he did it out of love,O
have you reported this sven?,A
fucking joke,E
bristle commended,O
gg wp,O
why this enemy to easy?,I
gg report sf hes booste ofc ur level 5 report sf now ffs,A
just end i wan nex game,O
12-10 :)))) ez game?,I
agree,O
gg,O
dc Dc Dc BICTH,E
if have game 2,O
haters is gonna hate?,O
??,O
wi win couse we have good pick,O
yea,O
carry ww yo,O
and then? cool show,O
9 :D,O
s t u n d o t o,O
"Free mmr points, thanks!",O
kkk,O
broken fucker,E
commend me,A
stfu pls,E
2 mint,O
gg ez,I
CHJO FCUK TESAM,O
lol,O
a,O
pro ES,O
kk,O
LOL IT TOOK 3 OF YOU TO KILL ME! LMAO XDDDD,O
gg,O
"i can beat any of you lil shits 1 v 1, but my team sadly sucks balls",O
gg wp,O
gj,O
qop feed?,O
i think we would win this 4v5,O
Fuck him,E
MIRANA TANGINA MO BOBO,O
word,O
its all ogre geeett reeeeekt,O
No,O
invoker,O
FGOGOGOOGOG,O
this venge pls report,A
u have such low heroes go play league pls,O
die,O
i was typing u jer guys u guys are going down im saving up for wards i have 7 in my bank right now ez,I
xD,O
sadness,O
Gg nerds,E
maybe black out,O
?,O
drow ranger roamer new meta,O
xd,O
Geegee,O
DE DEAD,O
GUYS REPORT JUGGER PLZ,A
lol lol,O
wait DK plz report invoker ;),A
ez,I
fail mid from sniper then? shockingly...,O
lol,O
stop playing it,I
he is in d2,O
+@ +2,O
easiest game of my life,I
byebye streka,O
yes,O
divine,O
can we pls end the game,O
rng lord,O
report your mom,E
np,O
Literally 2v5,O
"trash talking? afraid to speak English, you illiterate fuck",E
Z EZ,I
nah,O
we wait your fucking carry,E
oh lord 4k game never end,O
)))))))))))),O
FAT INJOKER,O
he raqequited report this slardar,I
aegis baitttttt,O
needs a BH still loses,O
okeyy,O
hahaha,I
50% with me your 44% so kpd,E
always the guy who flames most that loses you the game,E
nm,O
fast plz,O
xd,O
gg,O
oh man that's terrible,O
commended,A
XD,O
***N I K I T A*** DOWN !!!,O
pls die :) aw nice,E
,O
,O
GGWP,O
:D,O
witch too 6-5,O
we didnt,O
? fuking trash,E
ok go win looser,E
no relic this time kids,O
who needs tp?,O
easy mid commend  me guys,I
oh really? i took a 3 week break,O
wahaha,O
autis,O
sec mouse ok,O
gg wp,O
))))))))))))))))))))))))))))) 10 bashes,O
hard hard),O
Cant,O
Lol,O
NO PROBLEM SON,O
you sux i win,O
stupid meepo XD,E
ty,O
their line up is smart,O
G,A
need recon,A
<3,O
really doesnt matter,O
you good man ':D,O
..,O
haha,O
jugger sup,O
gg,O
i dont have whole day 4this,O
deni SADUHHSAD,O
WADDUP TALK TALK !,O
yeah ur so bad acutalyl,E
aa rapes alche,E
you haven't watched ainsley harriott's cokking?,O
agradecele al pudge,O
just report lc for afk farming the whole time,A
yeah sky,O
really?,O
respect w8 go,A
just farming alone its a teamgame,O
^,O
watch out that guy had a bad game once ;),O
"Didn't know pressing r button needs skill You just won because of your combo, but you play like 1,5k's",O
haha,O
gg,O
gg,O
:>,O
LOL im a faggot ignore me,E
ember farmed you well,O
LMAO,O
rekt,O
I have more GPM,O
your sb showed your selfish ness,O
gg,O
drow,O
please report the idiot,E
fck u clock,E
this tusk,O
how long? is he ever gonna come back?,O
is that ur mmr?,O
lol,O
dazzle manners wow,O
lol,O
lets wait when he respawns,O
wtf,O
mine for sure,E
good game fuck that pudge,O
When i am 6 i will suck and finger you so hard,E
internal?,O
thats jugger talk first,O
HEY SEE THAT GREEN DORITO THAT HURTS WHEN YOU TOUCH HIM WHAT WE MUST DO IS CLICK HIM FIRST,O
gg wp,O
ez,I
?,O
eco mantan,O
he's trying to speak to you in allied chat apparently he's coming,O
7 6,A
yea this is SEA server,O
lel,O
Hahahahaha,O
fu,E
stfu  mother fucker,E
gege carry top(,O
thanks,O
load,O
gg,O
better than this alch,O
HAHAHAA wHOOOOOOOOOOOO,O
payuse,O
did you report riki ?,A
i`m dead :D,O
yeah Keep talkin please,O
Aw,O
30,A
we easy win u XD,O
XAXAXA,O
come ult,O
pause..,A
next time dont play spec coz of lag,I
4v5,O
just ONE>>> ONEEE,O
NICE VISION REPORTED AND BLOCKED FOR VAC,A
))0,O
gege,O
noob,O
"but this bs, pure idiot see",E
from the game,O
xd,O
^^^,O
how are you clinkzz?,O
me mid,O
THANKS U AUSTRALIA,O
"plz, stop stop trash talking",O
hi,O
lol,O
pudge hahg,O
u can win just pray,O
report slark,A
love these noobs :D dont even know why that kid feed :D,E
ACE              CREATED,O
hehehe,O
gg my mates are blind,O
Haha,O
i did it invoker hahahaah,O
lol,O
easy tinker,O
no the lag is real wow,O
rosh ? d: best team ever,O
just a sec,O
hmm rubick still in base funny,O
0 here,O
ez,I
"we play first, ltr pause",A
mb PC crashed?,O
he didnt stop typing since min 5,O
wtf that was close,O
?,O
lame kin leh dun so noob,E
1vs 2 lobby,O
and?,O
yeah,O
Bg ez rank,I
why me,O
fuckingg fags,E
ez? u always died,I
?,O
jajaj,O
pls wait,A
end,O
ggggg,O
that hook @@,O
no storm mid nowadays,O
;D,O
sad for malaysia,O
i cant,O
waahahaha,O
dude is he online? i dont think so,O
cyka pidar,E
haaaaaaaaaaaaaaaaaaaa,O
:V,O
really,O
balanced hero kappa gg,O
fck u ww u fckng idiot noob Brainless,E
ok reported kappa,A
seriously :D,O
OD farmed her ass off,E
now I'm not gonna play,O
nice gank bot,O
Wtf,O
idiot pudge noob roam,E
lol kunkka,O
GGWP,O
never give up comeback is possible,O
FUCKING HATE HOUSE SHAREING sorry everyone,E
nc,O
mid,O
es why not stun me,O
ahahaha,O
VERY,O
which is suppose to be your game dumbass :),O
no hook,O
haha,O
oh Okay,O
nice tony,O
gg wp team,O
1-9 not bad,O
ez,I
i do just 1,O
HAHA,O
A] Repord alchi plz,E
like fuck let me kill him u shits,E
you want to bait me there  so much rubick :3,O
haha,O
why you run like a bitch? fight me,E
?,O
throw lol,O
lag,O
youre score its like pi defending your mother friend his son,O
hes gone,O
creeeeeeeps,O
good choise wk good one,O
quick brain surgery,I
Z,I
honestly u 2,O
wtf man,O
LLOLOLOL,O
whaaaaaaaaaaaat no way,A
ez peru,E
door sorry,O
ty,O
Jan-54,O
bhai khaana kha ke aaya,O
HAha wtf,O
ok,O
?,O
so pro NP,O
lol,O
ur fucking terrible,E
nice ulty magnus i dont joke,O
+,O
fingers too slow,O
IDIOT 5 CARRY,E
ya,O
ec pls,O
lucan w/o treads,O
he was gone,O
bh 5k4 bh gay,E
ok sorry,O
gg recomend,A
and ?,O
zz,O
this count,O
ty,O
wow,O
what is with these potato servers,O
gg fuck this team,E
ult in 4,O
?,O
You or mirana can roam,O
go mega creeps and end,O
tomorrow school man,O
Wtf,O
big ol' rock dick,E
end niggers,E
reported poa see this noob pa,E
ff,O
wtf gg,O
gg,O
lucky basterds :),E
rs,O
rc ?,O
lol naix so thirst to dr LOL,O
fucking shit,E
if you spam it gets really hot and my leg hurts,O
ya,O
The moves,O
4et izi ez void,I
you mad?,I
no team  GG,O
:),O
),O
you sorry,O
for me,O
good game? :D report brist plz all report brist,A
yes yes miss clicked f9  XDd,A
haha,O
stfu undying,E
gg wp,O
,O
that it was,O
yep,O
mistake :(,O
wait,A
raped cunts,E
GGWP commend,O
end fast if u say that stpd,O
u happy now?,O
:d,O
haha,O
gg wp,O
come game,O
hah,O
both cancer and useless,E
lol,O
ok ok sorry didnt wanted to piss u,E
wp,O
:D,O
rs u rs? come on that was 2ez,O
gg magina,O
wish I had a team that knew how to play,I
Very stupid,O
wp,O
fast bF XDDDD 20 min no bf,O
GO GARAVCE INA WIN!,O
LOL,O
w8 logi,A
you sereiously cmap there all te time,O
muted and good luck in low,I
commend me ty,O
dc ?,A
so,O
LOL 3??? ALWAYS WIT THEIR ULTIS ROFLLLL YALL LUCKY MA TEAM MATES NOOB,O
i dont need luck,O
?,O
lets push mid,O
gg wp stupid team,E
o no,O
GG SLARDAR 2-9 Still lvl 13,I
u can only win,O
pretty bad,O
literally 300,O
haha,O
AA is still fixing his bathroom door or whatever,O
no idea,O
finnaly,O
Bristle How much did U pay For 4k acc Bro,E
no I was jk just had a good game lol that was miracle-'s twitch from monkey business,O
well,O
wp injoker,O
./. for your sake,O
usles,O
hello tiny,O
LMFAO,O
lmao,O
GG,O
dayuuuuuum lool,O
woah 1-10 alch,I
pls,O
and ?,O
huskar is lag,O
i need it,O
lol,O
lol vs,O
T_T,O
gege,O
yes,O
wtf i couldnt target you,O
suck on my salty jib,E
genius,O
we jhave 4 here,O
ez,I
lmao LMAO LMAO LMAO bad team see?,O
carried by who?,O
G?,A
let's see,O
omg,O
wow what a bullshit autoattack,E
where is justice,O
nap,O
We lost from minute 1 ez?,I
i have friends,O
14 mins lvl4,O
gg,O
GG wp,O
Tipical sf,O
free 2 [pick,O
LOLOLOLOL,O
my dick brings ptsd to some people ,E
mid vs offlane tie my fking shit,E
wahaha,O
he sold items pls report whole my team,A
what a fucking faggot,E
sire,O
wahaha nice noob mid noob team,E
gg,O
invoker  wtf,E
lol,O
LAN party nightmare,O
ok ember,O
? ddos ?,O
clock did u steal that relic,O
what do you mean by streaming,O
ez,I
one shit techies then gg,E
LOL,O
we should have stopped kill at 2 then it would be 332,O
"lol noob, refresher on sf ...",E
ggwp :) tnks game commend me . :),A
uck threw the game,O
thanks for making that ez storm =D,I
ty for coins wr,O
hmmm hmmm hmmm are you crying?,E
I gave up a while back Zeus got free farm = gg terrorblade,O
kappa,O
lol,O
gj bomji,O
ggwp  commend pls,A
what..,O
"im russian retard, sry",E
you must be so macd,O
aww n oob,E
ｓｉｓｉｓｉｎｇ gg,O
sad,O
mata,O
ROseidon,O
+ dota in volvo mind,O
focus axe and wk = sure loss :D they are str heroes so... mb hard to kill,E
what? Zeus do you have linkens? ojh,O
such a nigger hero,E
2 tangos pls,O
why so rude tot this casual banter.,O
2 FUCKING MIN? who the fuck asks for 2 min,E
ggwp commends me i hook is noob,E
idk what country this stupid doom is,E
ahhahha,O
ur humor is like 2 years behind,O
REPORT 4 TY,A
storm die to ta for rampage ! YES,O
LMAO,O
moron they waited u itde,E
lol this jugg,O
comeback is real,O
ad,O
eZ GUYS COMMEND FRE! ENJOUY!,I
jajajaja,O
pick fucking damn hero like my team  shit pick it doesn't enough but shit play is idiot,E
WEw Hahahaha,O
are you stupid troll?waiting for nothing?,O
LS REPORT ZEUS,A
venge me 3 feed why you are pausr me your 3 feed nooob child,E
gg,O
gg am support,O
Dcm cai ngay lol :(,O
you can hook through Eul's.,O
gt,O
ez,I
;p,O
u faggots didnt pause fo rme,E
Gg,O
last 20 sec 19 18 17 16 15 14 13 12 11,O
pudge was the relevant one,O
gg,O
hahaha wew,O
??,O
gg,O
wp everyone,O
1 sec,O
noob retard team,E
bet he's jumping on his chair,O
loading,O
GG GG,O
aw,O
hahaha,O
0-0,O
gg,O
1150 coins fucking game,E
ez  duza,I
can u,O
xd,O
sayang,O
bright side my magnus found his Ultie button. downside he didn't get the full cast,O
Yeah my point exactly,O
very very nice,O
&&&& ???,O
gg wp,O
haha,O
so what are u doing beffore?,O
GGWP PLEASE END THIS SLARK,O
end plz fuck u all,E
gg,O
haha,O
no def,O
bullshit,E
plss report,A
gg wp,O
it is Be diclk Dont wait 3 fucking reasons soo report this bitch,A
haha,O
in the eu,O
GGWP,O
k,O
wait 2 weeks,A
fat SF nice,O
gg,O
gg,O
275 hp Hahaha def hahahahahaha,O
gg,O
20 min game xD,O
noob team gg,E
you just died,O
wth we waited for u man,O
ggwp,O
AND THEYRE ALL DEAD,O
we give him mid but man so bad man i stay vs ds what i must have>? say me plz,E
gg,O
WE NEED HIM,O
ty tiny,O
9 asssisst,O
lol,O
loser,I
rip,O
? WAt ss y u wana shkel me ?,O
noob,E
im not after the ks bish not selfish,O
combo wombo,O
No it hit you,O
he didnt lose mid i lost mid s ohard,O
Go end,O
uu lkala,O
nice your team dead,O
kill me I FEED TRASH TEAM,E
to much for that huh,O
4V4 LA NOOB,E
ez game,E
especially me,O
lols,O
2 more mins,O
?,O
how weird is that!,O
enjoy?,O
noT WODDEN BRO LOL,O
voker gets fucking babysat mid yet lanes lose storm Stone lvl 13 WTF,E
ohh ez mmr,I
he not comeback,O
coming,O
as if,O
TREASUES,O
Gg,O
report clinkz ty,A
nope,O
gg,O
(: give n take friendship ez friend,I
COMPRENDE? NO JUST SAY OK DADDY,O
akakakakakaka,O
tbh i was leader es lol,O
GG,O
gl hf,O
ggwp ,O
gg attaturk shit,E
reported ragequit,I
nice logic,O
lol,O
yeah,O
he said 2500ms ping speak english you monkey,E
what a game best ez lane and mid ever congrats,I
gg,O
i will unpause when i am done smoke,O
cant stop the healtrain,O
Xd HAD NO MANA VBEFORE,O
how was the gold loss?,O
wp gg wp,O
gg lah beh,O
dont predict idiot fucking radiant,E
gg,O
g cas u die sf,A
destroyed,O
dunno just to gob smacked by slark ya,O
2k kid what?,O
Z someone died,I
wtf jugg,E
ty,O
without lion  hahahha,O
ty for pause,A
u told 2 min ?,A
WP,O
Gg,O
gg report this noobs,E
nice game ty,O
sry knife's edge,O
pray wr bb then die,O
yolo,O
dip shit,E
shhhh,O
wp,O
game losing miss,O
gg wp nooob team,E
HEY U OKAY? HEY EZ? I WANT MORE,I
OMG,O
Here free bottle i want this mirana and alch to lose Take i,I
GG,O
5 10 loool,I
YOU ARE REAL A REAL IDIOT,E
"you re welcome to report necro, hasnt bought anything since boots and null :( and is afk farming sad times",A
$K DONe 4k done :),O
thats like 3 times :(,O
nope,O
not leaving jungle before min 20 no thx,O
ty,O
astraling hero who has shackled,O
yeah lol,O
how do i learn to get team mates sucking my dick mid,E
wtf?,O
GGWP,O
WITH A 5 CONSECUTIVE LOSE GAMES,O
you noob,E
nice game so awesome Hahaha nice gameplay lol Crit ahaha Hahahaha,O
1 good fight with the game,O
got medusa,O
wew,O
sec,O
gg wp gl nxt,O
LOOOL WHAT A PLAYER ti6,O
blame yep,O
immortal ?,O
gg,O
commend brood,A
GL HF,O
O DAM HARD,O
no fuck you,E
./. commend me support,O
unlike mvp so shit,E
AD,O
24-4 LOL,O
wk,O
end,O
g,A
xD,O
LC go bit bot,O
please i coommend all  if u reported this fukking invoker  PLEASE,E
how can you talk?,O
? U SAID END I WANNA EAT DUDE,O
),O
come es,O
gg end guys,O
armlet sb !!!!,O
wp,O
thats the way you say its gg lool,O
fu wr,E
rq?,O
nice viper,O
that was weird,O
stupid wind scre lose lol,E
fuck your mother maybe,E
gg,O
:(,O
THE BKBS,O
gr8 b8 m8,O
thanks im a support anyway,O
you have to win and all no one deserve it,O
Hah,O
? lichg is afk ROFL,A
creazy !,O
fuck off wd,E
thankyouuu,O
stop aime?,O
gg,O
gg,O
rofl why will u trah trash ure jsut a noob,E
??,O
gg,O
wait,A
gg end,O
i commen void,A
just do it!!!!!!,O
HALLO,O
fuck u,E
yes i will pay later siap bos,O
how we won u have omni ?,O
AHAAH,O
bash dagger what is it new,O
is support good xD,O
AHAHAHAHAHAHAHA blow minded,O
viva la peru,E
FU i agree i dont know why he dont fight we can win fight and push same,I
useless qop ever,E
GG WP,O
jugg oh now u move retard,E
didnt blame its the fact,E
rofl,O
still enough :o,O
he aint coming back,O
ofc use ult me,A
zz,O
ember your idol?,E
6100 ACC BUYER WTF,E
not teamfighting with them anymore,O
iyak muna 1k mmr,O
rp necro plz,O
facepalm,O
end,O
hehe ty,O
hahah,O
hvnt ==,O
so fucking useles tm never go fihgt just stay afk 0-5-0,E
Z BOT again,I
aww,O
xD witing all thistime for me,O
they will get fb ez,I
end,O
supps give you 150 damage Love My supps,O
noob alche,E
in a 3k mmr pro wahaha,I
hahah,O
i report wk commend me,A
just report him,A
sz,O
lol,O
can u just let us push and end,O
same,O
these ppl i play with holy shit,E
noob enemy,E
100,O
lol,O
yeah just repoirt him,A
nice hex,O
WTF,O
GG,O
yes I am i completely fucked up my build( yet we win guess who's da noob here,E
idiot?  russian?,E
bugging? why meepo disappearing,O
yy,O
lol hahahahaa,O
ahhaha ez qop shit,E
is  a dogshit,E
comment me,O
gg,O
jaajja,O
report pudge for feeding and mute him,I
